Description,sales,revenue,Country,sales_mix,comulative_sales,revenue_mix,comulative_revenue,sales_category,revenue_category,product_mix
Ceramic Cake Spotted Mug,24,35.76,Portugal,0.006086735987826528,0.5566827288866346,0.005075371250065644,0.4135803082408075,A,A,A_A
Crochet Rose Purse With Suede Back,12,35.400000000000006,Portugal,0.003043367993913264,0.7058077605883843,0.005024276908622031,0.4186045851494295,A,A,A_A
White Hanging Heart T-Light Holder,12,35.400000000000006,Portugal,0.003043367993913264,0.800152168399695,0.005024276908622031,0.4236288620580515,B,A,B_A
Stripey Chocolate Nesting Boxes,12,35.400000000000006,Portugal,0.003043367993913264,0.6845041846309916,0.005024276908622031,0.4286531389666735,A,A,A_A
Love Heart Trinket Pot,24,34.8,Portugal,0.006086735987826528,0.4349480091301041,0.004939119672882674,0.4335922586395562,A,A,A_A
Retrospot Paper Doilies,24,34.8,Portugal,0.006086735987826528,0.5019021049961961,0.004939119672882674,0.4385313783124389,A,A,A_A
White Candystuft Artificial Flower,24,34.8,Portugal,0.006086735987826528,0.5384225209231551,0.004939119672882674,0.44347049798532157,A,A,A_A
Ceramic Strawberry Cake Money Bank,24,34.8,Portugal,0.006086735987826528,0.4532082170935838,0.004939119672882674,0.44840961765820425,A,A,A_A
Metal Sign Drop Your Pants,12,34.68,Portugal,0.003043367993913264,0.7179812325640373,0.004922088225734802,0.45333170588393906,A,A,A_A
Red Retrospot Charlotte Bag,40,34.0,Portugal,0.01014455997971088,0.2843012934313974,0.004825576691896865,0.45815728257583593,A,A,A_A
Cake Stand White Two Tier Lace,4,34.0,Portugal,0.001014455997971088,0.9535886380928218,0.004825576691896865,0.4629828592677328,C,A,C_A
Pancake Day Magnets,16,33.28,Portugal,0.004057823991884352,0.623129596753741,0.004723388009009638,0.4677062472767424,A,A,A_A
Lunch Bag Woodland,20,33.0,Portugal,0.00507227998985544,0.5668272888663456,0.004683647965664605,0.47238989524240704,A,A,A_A
Lunch Bag Spaceboy,20,33.0,Portugal,0.00507227998985544,0.5871164088257675,0.004683647965664605,0.47707354320807166,A,A,A_A
Doormat Keep Calm And Come In,4,33.0,Portugal,0.001014455997971088,0.946487446107024,0.004683647965664605,0.4817571911737363,B,A,B_A
Lunch Bag Pink Polkadot,20,33.0,Portugal,0.00507227998985544,0.5769718488460566,0.004683647965664605,0.4864408391394009,A,A,A_A
Red Retrospot Cake Stand,3,32.849999999999994,Portugal,0.000760841998478316,0.9728633020542732,0.0046623586567297644,0.49110319779613065,C,A,C_A
Traditional Wooden Skipping Rope,24,32.4,Portugal,0.006086735987826528,0.44103474511793067,0.004598490729925248,0.4957016885260559,A,A,A_A
Red Retrospot Mini Cases,4,31.8,Portugal,0.001014455997971088,0.9495308141009373,0.0045133334941858914,0.5002150220202418,B,A,B_A
Pink Paisley Rose Gift Wrap,75,31.5,Portugal,0.0190210499619579,0.07050469185899062,0.0044707548763162136,0.504685776896558,A,A,A_A
Wrap Pink Fairy Cakes,75,31.5,Portugal,0.0190210499619579,0.08952574182094852,0.0044707548763162136,0.5091565317728742,A,A,A_A
Ladies & Gentlemen Metal Sign,12,30.6,Portugal,0.003043367993913264,0.7879786964240421,0.004343019022707179,0.5134995507955814,A,A,A_A
Piggy Bank Retrospot,12,30.6,Portugal,0.003043367993913264,0.7453715445092566,0.004343019022707179,0.5178425698182886,A,A,A_A
Gin + Tonic Diet Metal Sign,12,30.6,Portugal,0.003043367993913264,0.7210246005579506,0.004343019022707179,0.5221855888409958,A,A,A_A
Set/10 Pink Polkadot Party Candles,24,30.0,Portugal,0.006086735987826528,0.5323357849353286,0.0042578617869678224,0.5264434506279636,A,A,A_A
Set/10 Ivory Polkadot Party Candles,24,30.0,Portugal,0.006086735987826528,0.5505959928988081,0.0042578617869678224,0.5307013124149315,A,A,A_A
Floral Soft Car Toy,8,30.0,Portugal,0.002028911995942176,0.8508749682982494,0.0042578617869678224,0.5349591742018993,B,A,B_A
Party Cones Candy,24,30.0,Portugal,0.006086735987826528,0.5262490489475021,0.0042578617869678224,0.5392170359888672,A,A,A_A
Red Retrospot Storage Jar,8,30.0,Portugal,0.002028911995942176,0.844788232310423,0.0042578617869678224,0.543474897775835,B,A,B_A
Heart/Ice-Cream Patches,24,30.0,Portugal,0.006086735987826528,0.47146842505706343,0.0042578617869678224,0.5477327595628029,A,A,A_A
Hanging Owls Ollie Beak,24,30.0,Portugal,0.006086735987826528,0.4653816890692369,0.0042578617869678224,0.5519906213497707,A,A,A_A
Red Spot Gift Bag Large,24,30.0,Portugal,0.006086735987826528,0.42886127314227757,0.0042578617869678224,0.5562484831367386,A,A,A_A
Football Celebration Candles,24,30.0,Portugal,0.006086735987826528,0.5079888409840226,0.0042578617869678224,0.5605063449237064,A,A,A_A
Cabin Bag Vintage Retrospot,1,29.95,Portugal,0.000253613999492772,0.995688562008622,0.004250765350656209,0.5647571102743626,C,A,C_A
Childs Breakfast Dolly Girl,3,29.85,Portugal,0.000760841998478316,0.9797108800405785,0.004236572478032983,0.5689936827523956,C,A,C_A
Enamel Blue Rim Biscuit Bin,6,29.700000000000003,Portugal,0.001521683996956632,0.8800405782399178,0.0042152831690981446,0.5732089659214937,B,A,B_A
Roses Regency Teacup And Saucer,10,29.500000000000004,Portugal,0.00253613999492772,0.8118184123763625,0.004186897423851693,0.5773958633453454,B,A,B_A
Painted Metal Pears,16,27.04,Portugal,0.004057823991884352,0.6271874207456254,0.0038377527573203304,0.5812336161026658,A,A,A_A
Rabbit Cotton Tote Bag,12,27.0,Portugal,0.003043367993913264,0.7423281765153433,0.0038320756082710398,0.5850656917109368,A,A,A_A
Christmas Table Silver Candle Spike,32,26.56,Portugal,0.008115647983768704,0.31879279736241434,0.003769626968728845,0.5888353186796657,A,A,A_A
Teatime Fairy Cake Cases,48,26.4,Portugal,0.012173471975653057,0.21785442556429116,0.003746918372531683,0.5925822370521974,A,A,A_A
Blue Padded Soft Mobile,6,25.5,Portugal,0.001521683996956632,0.9013441541973105,0.0036191825189226486,0.59620141957112,B,A,B_A
Jam Making With Jars,6,25.5,Portugal,0.001521683996956632,0.9180826781638334,0.0036191825189226486,0.5998206020900427,B,A,B_A
Charlotte Bag Suki,30,25.5,Portugal,0.00760841998478316,0.3649505452700989,0.0036191825189226486,0.6034397846089654,A,A,A_A
Dolly Girl Lunch Box,13,25.349999999999998,Portugal,0.003296981993406036,0.6601572406796856,0.0035978932099878093,0.6070376778189532,A,A,A_A
I M On Holiday Metal Sign,12,25.200000000000003,Portugal,0.003043367993913264,0.7605883844788228,0.003576603901052971,0.6106142817200062,A,A,A_A
Hand Warmer Red Love Heart,12,25.200000000000003,Portugal,0.003043367993913264,0.7666751204666493,0.003576603901052971,0.6141908856210592,A,A,A_A
Cook With Wine Metal Sign,12,24.96,Portugal,0.003043367993913264,0.7301547045396903,0.003542541006757228,0.6177334266278164,A,A,A_A
Lavender Toilette Bottle,12,24.96,Portugal,0.003043367993913264,0.7849353284301288,0.003542541006757228,0.6212759676345736,A,A,A_A
Knick Knack Tins Doily,6,24.9,Portugal,0.001521683996956632,0.8663454222673082,0.003534025283183292,0.6248099929177569,B,A,B_A
Knick Knack Tins Poppies,6,24.9,Portugal,0.001521683996956632,0.9256910981486165,0.003534025283183292,0.6283440182009401,B,A,B_A
Folding Umbrella Red/White Polkadot,5,24.75,Portugal,0.00126806999746386,0.9386254121227479,0.003512735974248453,0.6318567541751886,B,A,B_A
Cupcake Lace Paper,12,23.4,Portugal,0.003043367993913264,0.7088511285822976,0.003321132193834901,0.6351778863690235,A,A,A_A
Mini Paint Vintage,36,23.4,Portugal,0.009130103981739792,0.2934313974131372,0.003321132193834901,0.6384990185628584,A,A,A_A
Red Spotty Biscuit Tin,6,22.5,Portugal,0.001521683996956632,0.9104742581790503,0.003193396340225867,0.6416924149030843,B,A,B_A
Pink Vintage Paisley Picnic Bag,13,21.45,Portugal,0.003296981993406036,0.6535632766928736,0.003044371177681993,0.6447367860807662,A,A,A_A
Pink Polkadot Wrap,50,21.0,Portugal,0.0126806999746386,0.14379913771240174,0.0029805032508774757,0.6477172893316437,A,A,A_A
Wrap English Rose,50,21.0,Portugal,0.0126806999746386,0.13111843773776313,0.0029805032508774757,0.6506977925825213,A,A,A_A
Blue Scandinavian Paisley Wrap,50,21.0,Portugal,0.0126806999746386,0.16916053766167896,0.0029805032508774757,0.6536782958333988,A,A,A_A
Vintage Doily Jumbo Bag Red,10,20.8,Portugal,0.00253613999492772,0.8194268323611458,0.0029521175056310234,0.6566304133390298,B,A,B_A
Jumbo Bag Owls,10,20.8,Portugal,0.00253613999492772,0.8321075323357845,0.0029521175056310234,0.6595825308446609,B,A,B_A
Jumbo Bag Spaceboy,10,20.8,Portugal,0.00253613999492772,0.8244991123510013,0.0029521175056310234,0.662534648350292,B,A,B_A
Round Snack Boxes Of4 Woodland,7,20.650000000000002,Portugal,0.001775297996449404,0.8648237382703515,0.0029308281966961844,0.6654654765469882,B,A,B_A
Boys Vintage Tin Seaside Bucket,8,20.4,Portugal,0.002028911995942176,0.8387014963225966,0.002895346015138119,0.6683608225621263,B,A,B_A
Sketchbook Magnetic Shopping List,14,20.299999999999997,Portugal,0.003550595992898808,0.6467156987065689,0.0028811531425148927,0.6712419757046412,A,A,A_A
White Heart Confetti In Tube,48,20.16,Portugal,0.012173471975653057,0.181334009637332,0.0028612831208423765,0.6741032588254835,A,A,A_A
Pin Cushion Babushka Pink,6,20.1,Portugal,0.001521683996956632,0.9348212021303562,0.002852767397268441,0.676956026222752,B,A,B_A
Pin Cushion Babushka Red,6,20.1,Portugal,0.001521683996956632,0.9165609941668768,0.002852767397268441,0.6798087936200204,B,A,B_A
Ceramic Cake Stand + Hanging Cakes,2,19.9,Portugal,0.000507227998985544,0.9860512300278974,0.0028243816520219884,0.6826331752720425,C,A,C_A
Triple Photo Frame Cornice,2,19.9,Portugal,0.000507227998985544,0.9865584580268829,0.0028243816520219884,0.6854575569240645,C,A,C_A
Family Photo Frame Cornice,2,19.9,Portugal,0.000507227998985544,0.9921379660157235,0.0028243816520219884,0.6882819385760865,C,A,C_A
Foot Stool Home Sweet Home,2,19.9,Portugal,0.000507227998985544,0.990616282018767,0.0028243816520219884,0.6911063202281086,C,A,C_A
Regency Cake Tins,4,19.8,Portugal,0.001014455997971088,0.9485163581029662,0.002810188779398763,0.6939165090075073,B,A,B_A
Folding Umbrella Choc/White Spot,4,19.8,Portugal,0.001014455997971088,0.9515597260968796,0.002810188779398763,0.6967266977869061,C,A,C_A
Decoration Hen On Nest Hanging,12,19.8,Portugal,0.003043367993913264,0.7331980725336036,0.002810188779398763,0.6995368865663049,A,A,A_A
Plasters In Tin Woodland Animals,12,19.8,Portugal,0.003043367993913264,0.7271113365457771,0.002810188779398763,0.7023470753457036,A,A,A_A
Notebooks In Parcel,12,19.8,Portugal,0.003043367993913264,0.6966776566066446,0.002810188779398763,0.7051572641251024,A,A,A_A
Feltcraft Girl Nicole Kit,4,19.8,Portugal,0.001014455997971088,0.9677910220644175,0.002810188779398763,0.7079674529045011,C,A,C_A
Folding Umbrella Blackblue Polkadot,4,19.8,Portugal,0.001014455997971088,0.9647476540705041,0.002810188779398763,0.7107776416838999,C,A,C_A
Folding Umbrella Cream/Multi Spot,4,19.8,Portugal,0.001014455997971088,0.9505452700989084,0.002810188779398763,0.7135878304632987,C,A,C_A
Teatime Paper Doilies,13,18.849999999999998,Portugal,0.003296981993406036,0.6568602586862796,0.0026753564894781146,0.7162631869527768,A,A,A_A
Abc Treasure Book Box,8,18.0,Portugal,0.002028911995942176,0.8427593203144809,0.0025547170721806935,0.7188179040249575,B,A,B_A
Treasure Island Book Box,8,18.0,Portugal,0.002028911995942176,0.8407304083185387,0.0025547170721806935,0.7213726210971382,B,A,B_A
Ceramic Cake Spotted Plate,12,17.88,Portugal,0.003043367993913264,0.6784174486431651,0.002537685625032822,0.723910306722171,A,A,A_A
Ceramic Strawberry Mug,12,17.88,Portugal,0.003043367993913264,0.6814608166370784,0.002537685625032822,0.7264479923472039,A,A,A_A
Edwardian Parasol Black,3,17.85,Portugal,0.000760841998478316,0.976667512046665,0.0025334277632458545,0.7289814201104498,C,A,C_A
Red Spotty Apron,3,17.85,Portugal,0.000760841998478316,0.9751458280497083,0.0025334277632458545,0.7315148478736956,C,A,C_A
Feltcraft Doll Molly,6,17.700000000000003,Portugal,0.001521683996956632,0.8785188942429611,0.0025121384543110156,0.7340269863280066,B,A,B_A
Glass Jar Daisy Fresh Cotton Wool,6,17.700000000000003,Portugal,0.001521683996956632,0.931777834136443,0.0025121384543110156,0.7365391247823175,B,A,B_A
Measuring Tape Babushka Pink,6,17.700000000000003,Portugal,0.001521683996956632,0.91960436216079,0.0025121384543110156,0.7390512632366285,B,A,B_A
Feltcraft Doll Rosie,6,17.700000000000003,Portugal,0.001521683996956632,0.9211260461577466,0.0025121384543110156,0.7415634016909395,B,A,B_A
Nursery Des Round Boxes,6,17.700000000000003,Portugal,0.001521683996956632,0.9302561501394864,0.0025121384543110156,0.7440755401452505,B,A,B_A
Cream Slice Flannel Pink Spot,6,17.700000000000003,Portugal,0.001521683996956632,0.8967791022064406,0.0025121384543110156,0.7465876785995614,B,A,B_A
Swiss Roll Towel Pink Spots,6,17.700000000000003,Portugal,0.001521683996956632,0.907430890185137,0.0025121384543110156,0.7490998170538724,B,A,B_A
Pink/Purple Retro Radio,6,17.700000000000003,Portugal,0.001521683996956632,0.9150393101699201,0.0025121384543110156,0.7516119555081834,B,A,B_A
Swiss Roll Towel Chocolate Spots,6,17.700000000000003,Portugal,0.001521683996956632,0.9089525741820936,0.0025121384543110156,0.7541240939624944,B,A,B_A
Red Gingham Teddy Bear,6,17.700000000000003,Portugal,0.001521683996956632,0.8983007862033973,0.0025121384543110156,0.7566362324168053,B,A,B_A
Recipe Box Blue Sketchbook,6,17.700000000000003,Portugal,0.001521683996956632,0.8876489982247009,0.0025121384543110156,0.7591483708711163,B,A,B_A
Cream Slice Flannel Chocolate Spot,6,17.700000000000003,Portugal,0.001521683996956632,0.8906923662186141,0.0025121384543110156,0.7616605093254273,B,A,B_A
Office Mug Warmer Pink,6,17.700000000000003,Portugal,0.001521683996956632,0.8846056302307876,0.0025121384543110156,0.7641726477797383,B,A,B_A
Feltcraft Doll Emily,6,17.700000000000003,Portugal,0.001521683996956632,0.8769972102460045,0.0025121384543110156,0.7666847862340492,B,A,B_A
Heart Calculator,14,17.5,Portugal,0.003550595992898808,0.6502662946994676,0.002483752709064563,0.7691685389431138,A,A,A_A
Door Hanger Mum + Dads Room,12,17.4,Portugal,0.003043367993913264,0.6997210246005579,0.002469559836441337,0.7716380987795551,A,A,A_A
Skull Paper Doilies,12,17.4,Portugal,0.003043367993913264,0.7027643925944711,0.002469559836441337,0.7741076586159965,A,A,A_A
Traditional Spinning Tops,12,17.4,Portugal,0.003043367993913264,0.7575450164849096,0.002469559836441337,0.7765772184524379,A,A,A_A
Small Parlour Picture Frame,6,17.34,Portugal,0.001521683996956632,0.9043875221912238,0.002461044112867401,0.7790382625653053,B,A,B_A
Jam Clock Magnet,6,17.34,Portugal,0.001521683996956632,0.9287344661425297,0.002461044112867401,0.7814993066781727,B,A,B_A
Clock Magnet Mum S Kitchen,6,17.34,Portugal,0.001521683996956632,0.8891706822216575,0.002461044112867401,0.7839603507910401,B,A,B_A
Small Ivory Heart Wall Organiser,3,17.25,Portugal,0.000760841998478316,0.9713416180573164,0.002448270527506498,0.7864086213185466,C,A,C_A
Weekend Bag Vintage Rose Paisley,2,17.0,Portugal,0.000507227998985544,0.9845295460309409,0.0024127883459484326,0.788821409664495,C,A,C_A
Red Diner Wall Clock,2,17.0,Portugal,0.000507227998985544,0.99365965001268,0.0024127883459484326,0.7912341980104434,C,A,C_A
Grey Heart Hot Water Bottle,4,17.0,Portugal,0.001014455997971088,0.9586609180826774,0.0024127883459484326,0.7936469863563917,C,A,C_A
Red Kitchen Scales,2,17.0,Portugal,0.000507227998985544,0.9911235100177525,0.0024127883459484326,0.7960597747023401,C,A,C_A
Foil Star Cake Cases,8,16.8,Portugal,0.002028911995942176,0.8488460563023073,0.0023844026007019807,0.7984441773030421,B,A,B_A
Grow Your Own Basil In Enamel,8,16.8,Portugal,0.002028911995942176,0.8589906162820179,0.0023844026007019807,0.800828579903744,B,B,B_B
Regency Sugar Bowl Green,4,16.6,Portugal,0.001014455997971088,0.9627187420745619,0.0023560168554555283,0.8031845967591995,C,B,C_B
Doormat Airmail,2,16.5,Portugal,0.000507227998985544,0.9809789500380424,0.0023418239828323023,0.8055264207420318,C,B,C_B
Doormat Welcome To Our Home,2,16.5,Portugal,0.000507227998985544,0.9825006340349989,0.0023418239828323023,0.8078682447248642,C,B,C_B
Lunch Bag Dolly Girl,10,16.5,Portugal,0.00253613999492772,0.827035252345929,0.0023418239828323023,0.8102100687076965,B,B,B_B
Suki Shoulder Bag,10,16.5,Portugal,0.00253613999492772,0.8143545523712903,0.0023418239828323023,0.8125518926905289,B,B,B_B
Scandinavian Paisley Picnic Bag,10,16.5,Portugal,0.00253613999492772,0.8219629723560735,0.0023418239828323023,0.8148937166733612,B,B,B_B
S Christmas Paper Gift Bag,20,16.4,Portugal,0.00507227998985544,0.5617550088764901,0.002327631110209076,0.8172213477835703,A,B,A_B
Wood Black Board Ant White Finish,2,15.9,Portugal,0.000507227998985544,0.9875729140248539,0.0022566667470929457,0.8194780145306632,C,B,C_B
Grow Your Own Herbs,2,15.9,Portugal,0.000507227998985544,0.9885873700228249,0.0022566667470929457,0.8217346812777561,C,B,C_B
Colour Mini Cases,2,15.9,Portugal,0.000507227998985544,0.9951813340096365,0.0022566667470929457,0.823991348024849,C,B,C_B
Doormat Merry Christmas Red,2,15.9,Portugal,0.000507227998985544,0.9890945980218104,0.0022566667470929457,0.8262480147719419,C,B,C_B
Doormat Red Retrospot,2,15.9,Portugal,0.000507227998985544,0.9901090540197814,0.0022566667470929457,0.8285046815190348,C,B,C_B
Doormat Spotty Home Sweet Home,2,15.9,Portugal,0.000507227998985544,0.9819934060360134,0.0022566667470929457,0.8307613482661277,C,B,C_B
Herb Tins Sketchbook,4,15.8,Portugal,0.001014455997971088,0.9576464620847063,0.0022424738744697198,0.8330038221405974,C,B,C_B
Glass Apothecary Bottle Perfume,4,15.8,Portugal,0.001014455997971088,0.9688054780623886,0.0022424738744697198,0.8352462960150672,C,B,C_B
Retrospot Childrens Apron,8,15.6,Portugal,0.002028911995942176,0.86101952827796,0.0022140881292232674,0.8374603841442905,B,B,B_B
Small Oriental Blue Folding Stool,8,15.6,Portugal,0.002028911995942176,0.8630484402739022,0.0022140881292232674,0.8396744722735138,B,B,B_B
Oval Mini Portrait Frame,8,15.6,Portugal,0.002028911995942176,0.8549327922901336,0.0022140881292232674,0.8418885604027371,B,B,B_B
Pink Fairy Cake Childrens Apron,8,15.6,Portugal,0.002028911995942176,0.8529038802941915,0.0022140881292232674,0.8441026485319604,B,B,B_B
Mousey Long Legs Soft Toy,6,15.3,Portugal,0.001521683996956632,0.883083946233831,0.0021715095113535895,0.846274158043314,B,B,B_B
Ceramic Strawberry Money Box,6,15.3,Portugal,0.001521683996956632,0.8724321582551346,0.0021715095113535895,0.8484456675546675,B,B,B_B
Eau De Nile Jewelled Photoframe,6,15.3,Portugal,0.001521683996956632,0.8861273142277443,0.0021715095113535895,0.8506171770660211,B,B,B_B
Coffee Mug Blue Paisley,6,15.3,Portugal,0.001521683996956632,0.9119959421760069,0.0021715095113535895,0.8527886865773747,B,B,B_B
Sweetie Gift Boxes,6,15.3,Portugal,0.001521683996956632,0.9028658381942671,0.0021715095113535895,0.8549601960887283,B,B,B_B
Pink Gingham Cat With Scarf,6,15.3,Portugal,0.001521683996956632,0.9241694141516599,0.0021715095113535895,0.8571317056000819,B,B,B_B
