Description,ADI,average,sd,cv_squared,demand_pattern,product_mix
TRIPLE HOOK ANTIQUE IVORY ROSE,39.0,6.666666666666667,2.309401076758503,0.11999999999999997,intermittent,C_B
"TUMBLER, NEW ENGLAND",67.0,6.0,0.0,0.0,intermittent,C_C
TV DINNER TRAY AIR HOSTESS ,189.0,4.25,2.5,0.34602076124567477,intermittent,C_B
TV DINNER TRAY DOLLY GIRL,21.529411764705884,6.666666666666667,3.646109933485114,0.2991176470588235,intermittent,A_A
TV DINNER TRAY VINTAGE PAISLEY,220.5,2.6666666666666665,0.5773502691896257,0.04687499999999999,intermittent,C_B
TWO DOOR CURIO CABINET,460.0,2.0,0.0,0.0,intermittent,C_B
UNION STRIPE CUSHION COVER ,303.0,12.0,0.0,0.0,intermittent,C_C
URBAN BLACK RIBBONS ,64.8,11.090909090909092,3.0151134457776365,0.07390486428379467,intermittent,A_A
VICTORIAN  METAL POSTCARD SPRING,119.33333333333333,10.0,4.0,0.16000000000000003,intermittent,B_B
VICTORIAN GLASS HANGING T-LIGHT,82.25,15.333333333333334,6.782329983125268,0.1956521739130435,intermittent,A_A
VICTORIAN SEWING BOX LARGE,74.6,12.333333333333334,9.309493362512628,0.5697589481373265,lumpy,B_A
VICTORIAN SEWING BOX MEDIUM,105.5,3.3333333333333335,2.3094010767585034,0.48000000000000015,intermittent,C_B
VICTORIAN SEWING BOX SMALL ,127.0,2.0,0.0,0.0,intermittent,C_C
VICTORIAN SEWING KIT,62.5,21.333333333333332,16.165807537309522,0.5742187500000001,lumpy,B_B
VINTAGE BILLBOARD LOVE/HATE MUG,151.0,12.0,0.0,0.0,intermittent,B_B
VINTAGE CARAVAN GREETING CARD ,214.5,12.0,0.0,0.0,intermittent,B_C
VINTAGE CHRISTMAS STOCKING ,25.75,7.2,2.6832815729997477,0.1388888888888889,intermittent,B_B
VINTAGE CREAM 3 BASKET CAKE STAND,274.0,3.0,1.4142135623730951,0.22222222222222227,intermittent,C_B
VINTAGE CREAM CAT FOOD CONTAINER,114.0,2.0,0.0,0.0,intermittent,C_B
VINTAGE DOILY DELUXE SEWING KIT ,9.25,5.4,2.5099800796022267,0.21604938271604937,intermittent,B_A
VINTAGE DOILY JUMBO BAG RED ,11.5,10.0,0.0,0.0,intermittent,B_B
VINTAGE DOILY TRAVEL SEWING KIT,7.833333333333333,10.0,0.0,0.0,intermittent,B_B
VINTAGE GLASS COFFEE CADDY,63.0,2.6666666666666665,0.5773502691896258,0.04687500000000002,intermittent,C_B
VINTAGE GLASS TEA CADDY,63.0,3.0,0.0,0.0,intermittent,C_B
VINTAGE HEADS AND TAILS CARD GAME ,87.125,12.0,0.0,0.0,intermittent,A_B
VINTAGE KID DOLLY CARD ,94.33333333333333,12.0,0.0,0.0,intermittent,B_C
VINTAGE LEAF CHOPPING BOARD  ,4.0,3.0,0.0,0.0,intermittent,C_C
VINTAGE LEAF MAGNETIC NOTEPAD,18.0,18.0,14.696938456699069,0.6666666666666666,lumpy,A_A
VINTAGE PAISLEY STATIONERY SET,217.5,22.0,22.715633383201094,1.0661157024793388,lumpy,B_A
VINTAGE RED ENAMEL TRIM JUG ,42.0,3.0,1.4142135623730951,0.22222222222222227,intermittent,C_C
VINTAGE RED ENAMEL TRIM MUG ,73.0,12.0,0.0,0.0,intermittent,C_C
VINTAGE RED TEATIME MUG,105.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_B
VINTAGE RED TRIM ENAMEL BOWL ,73.0,12.0,0.0,0.0,intermittent,C_C
VINTAGE UNION JACK APRON,170.0,3.0,0.0,0.0,intermittent,C_B
VINTAGE UNION JACK BUNTING,156.0,9.666666666666666,12.423096769056148,1.651605231866825,lumpy,B_A
VINTAGE UNION JACK CUSHION COVER,208.0,10.0,12.165525060596439,1.4799999999999998,lumpy,B_A
VINTAGE UNION JACK SHOPPING BAG,186.0,5.666666666666667,2.516611478423583,0.19723183391003454,intermittent,C_B
WALL MOUNTED VINTAGE ORGANISER,91.66666666666667,2.0,0.816496580927726,0.16666666666666666,intermittent,C_B
WALL TIDY RETROSPOT ,20.1875,9.090909090909092,7.4429649517330985,0.6703125,lumpy,A_A
WASH BAG VINTAGE ROSE PAISLEY,50.6,6.818181818181818,2.7136021011998723,0.15839999999999999,intermittent,B_A
WATERING CAN BLUE ELEPHANT,27.7,6.857142857142857,2.1514114968019085,0.0984375,intermittent,A_A
WATERING CAN GARDEN MARKER,4.0,7.0,5.196152422706632,0.5510204081632654,lumpy,C_C
WATERING CAN GREEN DINOSAUR,52.8,10.909090909090908,12.533591228810245,1.3200000000000003,lumpy,A_A
WATERING CAN PINK BUNNY,25.571428571428573,8.272727272727273,3.4528362141981077,0.17420256352752425,intermittent,A_A
WEEKEND BAG VINTAGE ROSE PAISLEY,46.0,2.0,0.0,0.0,intermittent,C_B
WHITE HANGING HEART T-LIGHT HOLDER,144.6,9.0,5.0199601592044525,0.31111111111111106,intermittent,B_A
WHITE RETRODISC LAMPSHADE,29.2,31.5,12.833549781724463,0.1659863945578231,intermittent,A_A
WHITE ROCKING HORSE HAND PAINTED,41.75,81.6,60.23952191045344,0.5449826989619379,lumpy,A_A
WHITE SKULL HOT WATER BOTTLE ,89.75,4.0,0.0,0.0,intermittent,C_B
WHITE SPOT BLUE CERAMIC DRAWER KNOB,28.6,12.461538461538462,2.3533936216582085,0.03566529492455419,intermittent,A_A
WHITE SPOT RED CERAMIC DRAWER KNOB,18.53846153846154,13.2,3.6458617215012,0.07628734901462177,intermittent,A_A
"WHITE TEA,COFFEE,SUGAR JARS",335.0,7.0,7.0710678118654755,1.0204081632653064,lumpy,C_C
WHITE WOOD GARDEN PLANT LADDER,59.888888888888886,1.4,0.5163977794943222,0.13605442176870744,intermittent,C_B
WHITE/BLUE PULL BACK RACING CAR,122.5,12.0,0.0,0.0,intermittent,B_C
WOOD BLACK BOARD ANT WHITE FINISH,97.2,3.1666666666666665,0.752772652709081,0.05650969529085874,intermittent,C_B
WOOD S/3 CABINET ANT WHITE FINISH,174.33333333333334,6.0,3.265986323710904,0.2962962962962963,intermittent,C_A
WOOD STAMP SET FLOWERS,269.5,12.0,0.0,0.0,intermittent,B_B
WOOD STAMP SET HAPPY BIRTHDAY,33.666666666666664,12.0,0.0,0.0,intermittent,B_B
WOOD STAMP SET THANK YOU,101.0,12.0,0.0,0.0,intermittent,C_C
WOODEN ADVENT CALENDAR CREAM,366.0,2.0,0.0,0.0,intermittent,C_B
WOODEN ADVENT CALENDAR RED,33.0,6.0,0.0,0.0,intermittent,C_A
WOODEN BOX ADVENT CALENDAR ,42.0,4.5,3.7859388972001824,0.7078189300411523,lumpy,C_A
WOODEN BOX OF DOMINOES,112.6,60.0,53.665631459994955,0.8000000000000002,lumpy,A_A
WOODEN CROQUET GARDEN SET,121.0,5.0,4.760952285695232,0.9066666666666663,lumpy,C_A
WOODEN FRAME ANTIQUE WHITE ,54.0,10.8,4.732863826479693,0.19204389574759942,intermittent,A_A
WOODEN HAPPY BIRTHDAY GARLAND,112.5,7.714285714285714,4.535573676110727,0.345679012345679,intermittent,B_A
WOODEN HEART CHRISTMAS SCANDINAVIAN,186.0,16.0,6.928203230275509,0.18749999999999997,intermittent,B_C
WOODEN OWLS LIGHT GARLAND ,68.8,12.0,17.708754896942924,2.1777777777777776,lumpy,B_A
WOODEN PICTURE FRAME WHITE FINISH,40.5,14.181818181818182,8.600211413891891,0.36775147928994084,intermittent,A_A
WOODEN REGATTA BUNTING,392.0,3.0,0.0,0.0,intermittent,C_C
WOODEN SCHOOL COLOURING SET,43.36363636363637,14.0,4.670993664969138,0.11131725417439703,intermittent,A_A
WOODEN SKITTLES GARDEN SET,123.0,5.0,6.082762530298219,1.4799999999999998,lumpy,C_A
WOODEN STAR CHRISTMAS SCANDINAVIAN,114.0,16.8,6.572670690061994,0.15306122448979592,intermittent,B_B
WOODEN TREE CHRISTMAS SCANDINAVIAN,88.5,21.6,5.366563145999495,0.06172839506172839,intermittent,A_B
WOODLAND  HEIGHT CHART STICKERS ,19.75,6.8108108108108105,2.4133636949959127,0.12555901990425802,intermittent,A_A
WOODLAND  STICKERS,19.257142857142856,13.694444444444445,5.7808523565521,0.17819475555487632,intermittent,A_A
WOODLAND ANIMAL  WRITING SET ,19.666666666666668,13.2,3.794733192202055,0.08264462809917354,intermittent,A_A
WOODLAND BUNNIES LOLLY MAKERS,9.857142857142858,14.25,9.035643703846292,0.40205777601899484,intermittent,A_A
WOODLAND CHARLOTTE BAG,6.271929824561403,22.26086956521739,18.78133029522339,0.7118171558045502,lumpy,A_A
WOODLAND DESIGN  COTTON TOTE BAG,9.952380952380953,10.03125,7.487489565935968,0.5571374501412059,lumpy,A_A
WOODLAND LARGE RED FELT HEART,11.0,12.0,0.0,0.0,intermittent,B_C
WOODLAND MINI BACKPACK,4.466666666666667,5.5,2.4765567494675618,0.20275482093663919,intermittent,A_A
WOODLAND PARTY BAG + STICKER SET,11.03076923076923,9.909090909090908,6.118640554711663,0.3812784471651573,intermittent,A_A
WOODLAND SMALL BLUE FELT HEART,8.25,14.4,5.366563145999495,0.1388888888888889,intermittent,B_B
WOODLAND SMALL PINK FELT HEART,8.666666666666666,12.0,0.0,0.0,intermittent,B_B
WOODLAND SMALL RED FELT HEART,8.666666666666666,15.0,6.0,0.16000000000000003,intermittent,B_B
WOODLAND STORAGE BOX LARGE ,63.2,7.2727272727272725,5.676106219776178,0.6091249999999999,lumpy,B_A
WOODLAND STORAGE BOX SMALL,56.166666666666664,7.076923076923077,5.203549084703927,0.5406427221172023,lumpy,A_A
WOODLAND WATER TRANSFER TATTOOS ,13.625,19.058823529411764,7.420163308810108,0.15157750342935528,intermittent,A_A
WOOLLY HAT SOCK GLOVE ADVENT STRING,14.0,12.0,0.0,0.0,intermittent,B_A
WORLD WAR 2 GLIDERS ASSTD DESIGNS,133.66666666666666,48.0,0.0,0.0,intermittent,A_B
WRAP  VINTAGE DOILY ,14.5,25.0,0.0,0.0,intermittent,B_C
WRAP 50'S  CHRISTMAS,12.857142857142858,25.0,0.0,0.0,intermittent,A_B
WRAP ALPHABET DESIGN,54.5,25.0,0.0,0.0,intermittent,B_C
WRAP ALPHABET POSTER  ,61.0,25.0,0.0,0.0,intermittent,B_C
WRAP BAD HAIR DAY,204.66666666666666,25.0,0.0,0.0,intermittent,A_C
WRAP BIRD GARDEN ,1.0,25.0,0.0,0.0,smooth,B_C
WRAP BLIZZARD,6.0,25.0,0.0,0.0,intermittent,B_C
WRAP BLUE REINDEER,275.0,25.0,0.0,0.0,intermittent,B_C
WRAP BLUE RUSSIAN FOLKART,145.0,25.0,0.0,0.0,intermittent,B_C
WRAP CHRISTMAS SCREEN PRINT,353.0,25.0,0.0,0.0,intermittent,B_C
WRAP CHRISTMAS VILLAGE,10.0,25.0,0.0,0.0,intermittent,B_C
WRAP CIRCUS PARADE,44.63636363636363,25.0,0.0,0.0,intermittent,A_B
WRAP COWBOYS  ,71.0,29.166666666666668,10.206207261596576,0.12244897959183675,intermittent,A_B
WRAP DAISY CARPET ,58.0,25.0,0.0,0.0,intermittent,B_C
WRAP DOILEY DESIGN,22.857142857142858,25.0,0.0,0.0,intermittent,A_B
WRAP DOLLY GIRL,154.0,25.0,0.0,0.0,intermittent,B_C
WRAP ENGLISH ROSE ,85.0,25.0,0.0,0.0,intermittent,A_B
WRAP FLOWER SHOP  ,42.0,25.0,0.0,0.0,intermittent,B_C
WRAP FOLK ART,314.5,25.0,0.0,0.0,intermittent,B_C
WRAP GINGHAM ROSE ,9.0,25.0,0.0,0.0,intermittent,B_C
WRAP GREEN PEARS ,57.77777777777778,25.0,0.0,0.0,intermittent,A_B
WRAP GREEN RUSSIAN FOLKART ,59.0,25.0,0.0,0.0,intermittent,B_C
WRAP I LOVE LONDON ,118.0,25.0,0.0,0.0,intermittent,B_C
WRAP MONSTER FUN ,71.5,25.0,0.0,0.0,intermittent,A_B
WRAP PAISLEY PARK ,3.5,25.0,0.0,0.0,intermittent,B_C
WRAP PINK FAIRY CAKES ,144.75,25.0,0.0,0.0,intermittent,A_B
WRAP POPPIES  DESIGN,40.4,25.0,0.0,0.0,intermittent,A_B
WRAP RED APPLES ,20.8,25.96153846153846,4.902903378454601,0.0356652949245542,intermittent,A_A
WRAP RED DOILEY,5.0,25.0,0.0,0.0,intermittent,B_C
WRAP RED VINTAGE DOILY,7.4,33.333333333333336,20.412414523193153,0.37500000000000006,intermittent,A_B
WRAP SUKI AND FRIENDS,55.5,32.142857142857146,18.89822365046136,0.3456790123456789,intermittent,A_B
WRAP VINTAGE LEAF DESIGN,45.0,25.0,0.0,0.0,intermittent,B_C
WRAP VINTAGE PETALS  DESIGN,18.666666666666668,25.0,0.0,0.0,intermittent,A_B
WRAP WEDDING DAY,17.0,25.0,0.0,0.0,intermittent,B_C
"WRAP,SUKI AND FRIENDS",38.5,25.0,0.0,0.0,intermittent,B_C
YULETIDE IMAGES GIFT WRAP SET,340.0,9.0,4.242640687119285,0.22222222222222215,intermittent,C_C
ZINC FOLKART SLEIGH BELLS,113.75,48.0,57.54997827975264,1.4375000000000002,lumpy,A_A
ZINC METAL HEART DECORATION,349.5,16.0,6.928203230275509,0.18749999999999997,intermittent,B_B
ZINC T-LIGHT HOLDER STAR LARGE,37.0,12.0,0.0,0.0,intermittent,B_C
ZINC T-LIGHT HOLDER STARS SMALL,37.0,12.0,0.0,0.0,intermittent,B_C
ZINC WILLIE WINKIE  CANDLE STICK,100.14285714285714,16.5,6.2105900340811875,0.14167650531286893,intermittent,A_B
