Description,availability,no_suppliers,standard,price_fluctuation,total_qty,total_spend,primary_supplier,risk_index,category
Squarecushion Cover Pink Union Flag,0.25,0.5,0.25,0.25,81,245.4115,Global Goods Ltd.,1.25,Critical
Ivory Hanging Decoration Bird,0.5,0.0,0.0,0.0,488,245.3608,Evergreen Supply,0.5,Routine
Butterfly Crochet Food Cover,0.15625,0.0,0.25,0.5,105,244.91250000000002,Reliable Imports,0.90625,Critical
Heart Calculator,0.17045454545454544,0.0,0.0,0.0,311,244.9125,Summit Procurement,0.17045454545454544,Routine
Ass Col Small Sand Frog P,0.40476190476190477,0.5,0.40476190476190477,0.5,1057,244.764,Northstar Trading,1.8095238095238095,Critical
Cakes Fridge Magnets,0.0,0.0,0.11428571428571428,0.11428571428571428,563,243.8739,Reliable Imports,0.22857142857142856,Routine
Pink Fairy Cake Cushion Cover,0.2222222222222222,0.5,0.0,0.2777777777777778,145,243.7325,Summit Procurement,1.0,Critical
Painted Metal Tree With Holly Bells,0.24,0.5,0.5,0.26,303,243.68699999999998,Gulf Source Co.,1.5,Critical
Etched Glass Bird Tree Decoration,0.0,0.5,0.24,0.0,316,243.32,Northstar Trading,0.74,Routine
Football Celebration Candles,0.5,0.0,0.19047619047619047,0.30952380952380953,399,242.8944,Reliable Imports,1.0,Critical
Feather Pen Light Pink,0.5,0.0,0.0,0.5,594,242.76569999999998,Northstar Trading,1.0,Critical
Woodland Stickers,0.0,0.0,0.14285714285714285,0.5,476,242.33159999999998,Prime Supply Partners,0.6428571428571428,Routine
Jasmine Votive Candle,0.1875,0.5,0.0,0.1875,1800,242.328,Prime Supply Partners,0.875,Critical
Baking Mould Easter Egg Milk Choc,0.5,0.5,0.35714285714285715,0.5,164,242.06,Prime Supply Partners,1.8571428571428572,Critical
Zinc Heart Lattice T-Light Holder,0.5,0.0,0.0,0.5,297,241.6689,Reliable Imports,1.0,Critical
Felt Egg Cosy Chicken,0.0,0.0,0.13414634146341464,0.2682926829268293,463,241.6397,Northstar Trading,0.4024390243902439,Routine
Red Spotty Washbag,0.11666666666666667,0.0,0.21666666666666667,0.11666666666666667,162,241.40159999999997,Reliable Imports,0.45000000000000007,Routine
Painted Metal Heart With Holly Bell,0.35526315789473684,0.0,0.3157894736842105,0.17105263157894737,414,241.2022,Prime Supply Partners,0.8421052631578947,Critical
Card Billboard Font,0.0,0.0,0.30434782608695654,0.1956521739130435,962,241.08820000000003,Gulf Source Co.,0.5,Routine
Dolly Pegs,0.3157894736842105,0.0,0.0,0.17105263157894737,479,240.9672,Prime Supply Partners,0.48684210526315785,Routine
Blue New Baroque Candlestick Candle,0.0,0.5,0.0,0.25,380,240.944,Global Goods Ltd.,0.75,Routine
Circus Parade Tissues,0.0,0.0,0.11764705882352941,0.2647058823529412,1317,240.8516,Reliable Imports,0.38235294117647056,Routine
Henrietta Hen Mug,0.2857142857142857,0.5,0.2857142857142857,0.0,209,240.7053,Reliable Imports,1.0714285714285714,Critical
Christmas Tree Painted Zinc,0.5,0.0,0.27586206896551724,0.5,1137,240.7002,Metro Wholesale,1.2758620689655173,Critical
Beaded Pearl Heart White Large,0.2692307692307692,0.5,0.0,0.23076923076923078,238,240.4248,Evergreen Supply,1.0,Critical
Cotton Apron Pantry,0.5,0.0,0.0,0.11764705882352941,77,240.4085,Summit Procurement,0.6176470588235294,Routine
Glitter Christmas Star,0.5,0.0,0.0,0.5,765,240.24810000000002,Apex Merchants,1.0,Critical
Pantry Pastry Brush,0.34285714285714286,0.0,0.18571428571428572,0.15714285714285714,269,239.7996,Prime Supply Partners,0.6857142857142857,Routine
Vintage Caravan Gift Wrap,0.0,0.0,0.0,0.34375,996,239.7588,Gulf Source Co.,0.34375,Routine
Tumbler Baroque,0.0,0.5,0.0,0.0,647,239.2246,Summit Procurement,0.5,Routine
Small Hanging Ivory/Red Wood Bird,0.5,0.0,0.18518518518518517,0.3148148148148148,878,238.9916,Northstar Trading,1.0,Critical
S/3 Pink Col Metal Basket W,0.20454545454545456,0.5,0.20454545454545456,0.29545454545454547,48,238.89600000000002,Summit Procurement,1.2045454545454546,Critical
Ivory Pillar Candle Gold Flock,0.0,0.5,0.0,0.21153846153846154,158,238.8168,Reliable Imports,0.7115384615384616,Routine
Wrap Billboard Fonts,0.0,0.5,0.0,0.2727272727272727,915,238.63199999999998,Global Goods Ltd.,0.7727272727272727,Routine
Wood Stamp Flowers,0.5,0.0,0.313953488372093,0.26744186046511625,279,238.46550000000002,Apex Merchants,1.0813953488372092,Critical
Zinc Hearts Plant Pot Holder,0.2391304347826087,0.5,0.2391304347826087,0.0,139,238.0686,Metro Wholesale,0.9782608695652173,Critical
Money Box Pocket Money,0.0,0.0,0.3125,0.5,281,238.03920000000002,Reliable Imports,0.8125,Critical
Vintage Christmas Paper Gift Bag,0.24074074074074073,0.5,0.0,0.5,571,237.9934,Reliable Imports,1.2407407407407407,Critical
Lush Greens Ribbons,0.09649122807017543,0.0,0.09649122807017543,0.10526315789473684,313,237.88000000000002,Metro Wholesale,0.2982456140350877,Routine
Jazz Hearts Address Book,0.22,0.0,0.0,0.0,1840,237.85600000000002,Gulf Source Co.,0.22,Routine
Egg Cup Milkmaid Ingrid,0.5,0.5,0.29545454545454547,0.20454545454545456,271,237.80249999999998,Northstar Trading,1.5,Critical
Felt Toadstool Large,0.12903225806451613,0.0,0.1935483870967742,0.0,317,237.75,Global Goods Ltd.,0.3225806451612903,Routine
Hearts Stickers,0.2,0.0,0.0,0.0,453,237.6224,Global Goods Ltd.,0.2,Routine
Ass Zinc Christmas Decorations,0.5,0.5,0.3541666666666667,0.5,211,237.5016,Summit Procurement,1.8541666666666667,Critical
Drawer Knob Crackle Glaze Blue,0.3387096774193548,0.0,0.16129032258064516,0.16129032258064516,227,237.4647,Gulf Source Co.,0.6612903225806451,Routine
Mini Funky Tapes,0.0,0.0,0.359375,0.21875,452,236.8816,ValueLink Distribution,0.578125,Routine
Polkadot Placemats,0.0,0.5,0.2608695652173913,0.2608695652173913,121,236.5004,Prime Supply Partners,1.0217391304347827,Critical
Scotties Childrens Apron,0.3088235294117647,0.0,0.0,0.5,261,236.1393,Evergreen Supply,0.8088235294117647,Critical
Beaded Love Heart Jewellery,0.21153846153846154,0.5,0.28846153846153844,0.28846153846153844,454,235.985,Apex Merchants,1.2884615384615383,Critical
Cockle Shell Dish,0.5,0.5,0.22916666666666666,0.22916666666666666,240,235.73520000000002,Metro Wholesale,1.4583333333333335,Critical
Kids White Chalk Sticks,0.16666666666666666,0.0,0.0,0.16666666666666666,928,235.43359999999996,Northstar Trading,0.3333333333333333,Routine
Sweetheart Wall Tidy,0.20454545454545456,0.5,0.0,0.20454545454545456,40,235.21599999999998,Metro Wholesale,0.9090909090909092,Critical
Mobile Vintage Hearts,0.0,0.5,0.25,0.0,81,234.9567,Global Goods Ltd.,0.75,Routine
Party Pizza Dish Red Retrospot,0.16666666666666666,0.0,0.0,0.0,689,234.94009999999997,ValueLink Distribution,0.16666666666666666,Routine
Decoration Wobbly Rabbit Metal,0.3088235294117647,0.0,0.10294117647058823,0.10294117647058823,297,234.8057,Apex Merchants,0.5147058823529411,Routine
Next Day Carriage,0.2692307692307692,0.5,0.0,0.2692307692307692,26,234.77999999999997,Metro Wholesale,1.0384615384615383,Critical
Blue Victorian Fabric Oval Box,0.25,0.5,0.0,0.25,1058,234.65800000000002,Prime Supply Partners,1.0,Critical
Ceramic Pirate Chest Money Bank,0.3068181818181818,0.0,0.18181818181818182,0.375,264,234.6432,Global Goods Ltd.,0.8636363636363636,Critical
Star T-Light Holder,0.5,0.5,0.26,0.5,239,234.62630000000001,Evergreen Supply,1.76,Critical
Gold And Silver Fairy Cake Cases,0.3783783783783784,0.0,0.0,0.3783783783783784,770,234.297,Summit Procurement,0.7567567567567568,Routine
Small Glass Sundae Dish Clear,0.5,0.5,0.2692307692307692,0.23076923076923078,304,234.2952,Global Goods Ltd.,1.5,Critical
French Carriage Lantern,0.5,0.5,0.2826086956521739,0.5,55,234.267,Northstar Trading,1.7826086956521738,Critical
Wood Stamp Thank You,0.13157894736842105,0.0,0.3684210526315789,0.13157894736842105,287,233.9629,Gulf Source Co.,0.631578947368421,Routine
Tutti Frutti Large Purse,0.5,0.5,0.5,0.5,233,233.8854,Metro Wholesale,2.0,Critical
Yuletide Images S/6 Paper Boxes,0.22916666666666666,0.5,0.0,0.22916666666666666,353,233.8373,Evergreen Supply,0.9583333333333333,Critical
Small Oriental Blue Folding Stool,0.5,0.5,0.0,0.30952380952380953,172,233.5936,Global Goods Ltd.,1.3095238095238095,Critical
Danish Rose Photo Frame,0.17142857142857143,0.0,0.0,0.21428571428571427,279,233.4776,Reliable Imports,0.3857142857142857,Routine
Wall Art Garden Haven,0.5,0.5,0.2619047619047619,0.0,82,233.4496,Metro Wholesale,1.2619047619047619,Critical
Wrap S Christmas,0.5,0.5,0.0,0.5,950,233.415,Northstar Trading,1.5,Critical
Large White Honeycomb Paper Bell,0.1774193548387097,0.0,0.1935483870967742,0.3225806451612903,210,233.4132,ValueLink Distribution,0.6935483870967742,Routine
Red Rose Peg Place Settings,0.2125,0.0,0.2125,0.0,257,233.22750000000002,Apex Merchants,0.425,Routine
Small Red Babushka Notebook,0.14615384615384616,0.0,0.08461538461538462,0.3153846153846154,641,233.178,Evergreen Supply,0.5461538461538462,Routine
Pink/Purple Retro Radio,0.5,0.5,0.0,0.23809523809523808,125,233.05,Evergreen Supply,1.2380952380952381,Critical
Essential Balm Tin In Envelope,0.0,0.5,0.5,0.32608695652173914,5961,232.9092,Prime Supply Partners,1.3260869565217392,Critical
Glitter Christmas Heart,0.5,0.0,0.0,0.5,662,232.8136,Summit Procurement,1.0,Critical
Union Jack Flag Luggage Tag,0.19444444444444445,0.0,0.0,0.12962962962962962,330,232.79010000000002,Gulf Source Co.,0.32407407407407407,Routine
Black Stitched Wall Clock,0.2727272727272727,0.5,0.0,0.22727272727272727,333,232.7116,Prime Supply Partners,1.0,Critical
Musical Zinc Heart Decoration,0.5,0.0,0.18604651162790697,0.5,809,232.5151,Gulf Source Co.,1.1860465116279069,Critical
Botanical Rose Gift Wrap,0.0,0.5,0.0,0.0,1090,232.26049999999998,Evergreen Supply,0.5,Routine
Enamel Pink Tea Container,0.18333333333333332,0.5,0.31666666666666665,0.31666666666666665,318,232.1865,ValueLink Distribution,1.3166666666666667,Critical
Black Tea Coffee Sugar Jars,0.15217391304347827,0.5,0.0,0.15217391304347827,228,231.80759999999998,Summit Procurement,0.8043478260869565,Critical
Wicker Wreath Small,0.5,0.0,0.0,0.5,282,231.68019999999999,Summit Procurement,1.0,Critical
Picture Book Eggs Easter Bunny,0.5,0.5,0.0,0.5,461,231.1225,Evergreen Supply,1.5,Critical
Candy Heart Hanging Decoration,0.5,0.5,0.0,0.0,484,231.0094,Summit Procurement,1.0,Critical
Wick Christmas Briar Candle,0.5,0.5,0.2708333333333333,0.5,118,230.985,Northstar Trading,1.7708333333333333,Critical
Spots Mug W Pink Inside,0.5,0.5,0.26,0.24,236,230.91400000000002,Apex Merchants,1.5,Critical
Tutti Frutti Fob Notebook,0.0,0.0,0.0,0.5,445,230.7325,Evergreen Supply,0.5,Routine
Classic Bicycle Clips,0.5,0.5,0.0,0.2037037037037037,269,230.6491,Global Goods Ltd.,1.2037037037037037,Critical
Turq+Red Boudicca Large Bracelet,0.2619047619047619,0.5,0.0,0.5,67,230.5001,Summit Procurement,1.2619047619047619,Critical
S/2 Zinc Heart Planters,0.3125,0.5,0.1875,0.0,41,230.3153,Northstar Trading,1.0,Critical
Ice Cream Skittles,0.5,0.5,0.38636363636363635,0.38636363636363635,133,230.3028,Reliable Imports,1.7727272727272725,Critical
Cherry Paperlanterns,0.5,0.0,0.125,0.5,198,230.139,Prime Supply Partners,1.125,Critical
White Goose Feather Christmas Tree,0.5,0.5,0.0,0.5,129,230.0072,ValueLink Distribution,1.5,Critical
Retrospot Candle Medium,0.2,0.5,0.0,0.3,335,229.91389999999998,Apex Merchants,1.0,Critical
White Candystuft Artificial Flower,0.0,0.5,0.35714285714285715,0.35714285714285715,310,229.6102,Summit Procurement,1.2142857142857144,Critical
Lavender Scented Set/9 T-Lights,0.5,0.0,0.15517241379310345,0.5,451,229.5112,Apex Merchants,1.1551724137931034,Critical
Chrysanthemum Sketchbook,0.28125,0.0,0.0,0.390625,165,229.4482,Evergreen Supply,0.671875,Routine
Vintage Glass T-Light Holder,0.28125,0.0,0.0,0.5,444,229.34000000000003,Prime Supply Partners,0.78125,Routine
Childs Garden Brush Pink,0.2976190476190476,0.0,0.0,0.15476190476190477,189,229.0113,Apex Merchants,0.4523809523809524,Routine
Edwardian Heart Photo Frame,0.35714285714285715,0.5,0.0,0.0,89,228.99699999999999,Northstar Trading,0.8571428571428572,Critical
Lipstick Pen Fuschia,0.2127659574468085,0.0,0.40425531914893614,0.40425531914893614,984,228.89360000000002,Prime Supply Partners,1.0212765957446808,Critical
Girls Celebration Candles,0.32558139534883723,0.0,0.1744186046511628,0.0,295,228.6768,Prime Supply Partners,0.5,Routine
Felt Egg Cosy Ladybird,0.5,0.5,0.13636363636363635,0.13636363636363635,506,228.5108,Metro Wholesale,1.2727272727272725,Critical
Beaded Crystal Heart Green Large,0.0,0.5,0.5,0.0,421,228.21040000000002,Summit Procurement,1.0,Critical
Blue Padded Soft Mobile,0.5,0.0,0.12162162162162163,0.32432432432432434,86,227.496,Metro Wholesale,0.9459459459459459,Critical
Cosy Slipper Shoes Large Green,0.19696969696969696,0.0,0.19696969696969696,0.0,122,227.45680000000002,Reliable Imports,0.3939393939393939,Routine
Rainy Ladies Birthday Card,0.5,0.0,0.17307692307692307,0.5,997,227.3992,Evergreen Supply,1.1730769230769231,Critical
Yellow Giant Garden Thermometer,0.5,0.5,0.0,0.2222222222222222,58,226.9705,Northstar Trading,1.2222222222222223,Critical
Gold Mug Bone China Tree Life,0.25862068965517243,0.0,0.10344827586206896,0.0,259,226.8857,Gulf Source Co.,0.3620689655172414,Routine
Cushion Cover Pink Union Jack,0.5,0.5,0.0,0.5,66,226.8385,Summit Procurement,1.5,Critical
Small Parlour Picture Frame,0.5,0.5,0.0,0.0,141,226.83390000000003,Reliable Imports,1.0,Critical
Red Dragonfly Helicopter,0.0,0.5,0.0,0.2,42,226.7202,Global Goods Ltd.,0.7,Routine
Pink New Baroquecandlestick Candle,0.3125,0.5,0.0,0.0,325,226.63799999999998,Global Goods Ltd.,0.8125,Critical
Wrap Red Vintage Doily,0.25925925925925924,0.5,0.0,0.0,975,226.2625,Global Goods Ltd.,0.7592592592592593,Routine
Columbian Candle Round,0.3493150684931507,0.5,0.1780821917808219,0.2602739726027397,509,225.7628,Reliable Imports,1.2876712328767124,Critical
Blue Flying Singing Canary,0.0,0.5,0.2777777777777778,0.0,93,225.2925,ValueLink Distribution,0.7777777777777778,Routine
Set/6 Woodland Paper Plates,0.0,0.5,0.0,0.2857142857142857,493,225.1762,Metro Wholesale,0.7857142857142857,Routine
Rose Scent Candle Jewelled Drawer,0.0,0.5,0.0,0.0,88,224.9664,Evergreen Supply,0.5,Routine
Baby Mouse Red Gingham Dress,0.28125,0.0,0.140625,0.21875,91,224.59619999999998,ValueLink Distribution,0.640625,Routine
Retrospot Candle Small,0.5,0.5,0.25,0.25,393,224.5749,Evergreen Supply,1.5,Critical
Fridge Magnets Les Enfants,0.2222222222222222,0.5,0.0,0.2777777777777778,433,224.49020000000002,Global Goods Ltd.,1.0,Critical
Soft Pink Rose Towel,0.5,0.5,0.21428571428571427,0.21428571428571427,77,224.1393,Gulf Source Co.,1.4285714285714284,Critical
Folkart Star Christmas Decorations,0.5,0.5,0.0,0.5,899,223.9391,Global Goods Ltd.,1.5,Critical
French Chateau Large Platter,0.5,0.5,0.5,0.3409090909090909,123,223.63830000000002,Northstar Trading,1.8409090909090908,Critical
Spaceboy Childrens Egg Cup,0.3142857142857143,0.0,0.0,0.17142857142857143,274,223.26739999999998,Reliable Imports,0.4857142857142857,Routine
Beach Hut Key Cabinet,0.2391304347826087,0.5,0.2391304347826087,0.2608695652173913,155,223.1775,Gulf Source Co.,1.2391304347826086,Critical
Multicolour Confetti In Tube,0.5,0.5,0.5,0.0,247,223.0464,Apex Merchants,1.5,Critical
Grass Hopper Wooden Wall Clock,0.25,0.5,0.25,0.25,239,222.9548,Global Goods Ltd.,1.25,Critical
Medium Parlour Picture Frame,0.5,0.5,0.0,0.19047619047619047,82,222.848,Summit Procurement,1.1904761904761905,Critical
Santa Place Settings,0.5,0.5,0.5,0.5,328,222.6136,Prime Supply Partners,2.0,Critical
Bottle Top Magnets,0.20588235294117646,0.0,0.36764705882352944,0.5,952,222.608,Evergreen Supply,1.0735294117647058,Critical
Funky Beakers,0.3333333333333333,0.0,0.0,0.22727272727272727,114,222.4758,Global Goods Ltd.,0.5606060606060606,Routine
Hyacinth Bulb T-Light Candles,0.19117647058823528,0.0,0.0,0.5,796,222.4436,Apex Merchants,0.6911764705882353,Routine
Silver Jewelled Mirror Trinket Tray,0.5,0.5,0.36363636363636365,0.13636363636363635,49,222.27439999999999,ValueLink Distribution,1.5,Critical
String Stars Card Holder,0.29545454545454547,0.5,0.0,0.20454545454545456,146,221.8178,Evergreen Supply,1.0,Critical
Red Enchanted Forest Placemat,0.13636363636363635,0.0,0.0,0.3484848484848485,203,221.73690000000002,Metro Wholesale,0.48484848484848486,Routine
Glass Jar Peacock Bath Salts,0.32894736842105265,0.5,0.32894736842105265,0.0,122,221.6984,Prime Supply Partners,1.1578947368421053,Critical
Pink Union Jack Luggage Tag,0.38372093023255816,0.0,0.0,0.38372093023255816,285,221.6581,Evergreen Supply,0.7674418604651163,Routine
Roses In White Heart Candle,0.0,0.5,0.0,0.2916666666666667,539,221.4802,Apex Merchants,0.7916666666666667,Routine
Ivory Hanging Decoration Butterfly,0.0,0.5,0.5,0.20967741935483872,390,221.12999999999997,Northstar Trading,1.2096774193548387,Critical
Square Floor Cushion Vintage Red,0.5,0.5,0.30434782608695654,0.5,47,221.0507,Summit Procurement,1.8043478260869565,Critical
Hanging Butterfly T-Light Holder,0.5,0.5,0.24,0.5,278,221.01000000000002,Reliable Imports,1.74,Critical
Black Baroque Wall Clock,0.2619047619047619,0.5,0.23809523809523808,0.5,36,220.9794,Reliable Imports,1.5,Critical
Dolly Girl Childrens Bowl,0.36764705882352944,0.0,0.0,0.19117647058823528,301,220.8437,ValueLink Distribution,0.5588235294117647,Routine
Painted Bird Christmas,0.5,0.5,0.0,0.5,218,220.6814,Northstar Trading,1.5,Critical
Abstract Circle Journal,0.4032258064516129,0.0,0.1774193548387097,0.3225806451612903,160,220.56479999999996,Global Goods Ltd.,0.9032258064516128,Critical
House Wrecking Metal Sign,0.25757575757575757,0.0,0.0,0.24242424242424243,273,220.5315,Apex Merchants,0.5,Routine
Pink Small Glass Cake Stand,0.5,0.5,0.17391304347826086,0.0,165,220.074,Metro Wholesale,1.1739130434782608,Critical
Drawer Knob Ceramic Red,0.0,0.5,0.125,0.375,250,219.893,Global Goods Ltd.,1.0,Critical
Christmas Briar Candles,0.5,0.5,0.30434782608695654,0.5,107,219.88500000000002,Apex Merchants,1.8043478260869565,Critical
Green Fern Sketchbook,0.35,0.0,0.15,0.25,172,219.75119999999998,Evergreen Supply,0.75,Routine
Egg Cup Milkmaid Helga,0.5,0.5,0.0,0.2619047619047619,260,219.70000000000002,Prime Supply Partners,1.2619047619047619,Critical
Blossom Images Notebook,0.0,0.5,0.3333333333333333,0.3333333333333333,290,219.62799999999996,Metro Wholesale,1.1666666666666665,Critical
Patchwork Pencil Case Butterfly,0.0,0.5,0.0,0.19047619047619047,193,219.5523,Apex Merchants,0.6904761904761905,Routine
Hot Baths Soap Holder,0.5,0.0,0.14444444444444443,0.3333333333333333,215,219.47199999999998,Reliable Imports,0.9777777777777776,Critical
Rattle Snake Eggs,0.41935483870967744,0.0,0.0,0.08064516129032258,445,219.0558,Gulf Source Co.,0.5,Routine
Blue Felt Easter Egg Basket,0.5,0.0,0.11627906976744186,0.5,225,219.0375,Global Goods Ltd.,1.1162790697674418,Critical
Lets Go Shopping Cotton Tote Bag,0.1,0.0,0.21428571428571427,0.3142857142857143,152,218.92319999999998,Global Goods Ltd.,0.6285714285714286,Routine
Bendy Skull Straws,0.5,0.5,0.0,0.21428571428571427,325,218.89999999999998,Global Goods Ltd.,1.2142857142857142,Critical
Flower Fairy Summer B Draw Liners,0.5,0.5,0.0,0.0,130,218.452,ValueLink Distribution,1.0,Critical
Pink Heart Confetti In Tube,0.25,0.5,0.0,0.25,266,218.40859999999998,Northstar Trading,1.0,Critical
French Garden Sign Blue Metal,0.16216216216216217,0.0,0.17567567567567569,0.0,305,217.67849999999999,ValueLink Distribution,0.33783783783783783,Routine
Romantic Images Gift Wrap,0.265625,0.0,0.15625,0.15625,514,217.57469999999998,Northstar Trading,0.578125,Routine
Childrens Garden Gloves Pink,0.32608695652173914,0.0,0.13043478260869565,0.17391304347826086,309,217.5633,Metro Wholesale,0.6304347826086957,Routine
Ass Colour Glowing Tiaras,0.17391304347826086,0.5,0.0,0.5,406,217.53199999999998,Evergreen Supply,1.1739130434782608,Critical
Dinosaur Paper Doilies,0.0,0.5,0.30303030303030304,0.19696969696969696,264,217.43040000000002,Gulf Source Co.,1.0,Critical
Snowstorm Photo Frame Fridge Magnet,0.3448275862068966,0.0,0.0,0.0,475,217.0402,Apex Merchants,0.3448275862068966,Routine
